"","loc.01","loc.02","loc.03","loc.04","loc.05","loc.06","loc.07","loc.08","loc.09","loc.10","loc.11","loc.12","loc.13","loc.14","loc.15","loc.16","loc.17"
"2010.month.fall",588,7403,1857,2072,10563,19004,27156,25982,0,0,0,0,0,0,0,0,0
"2010.month.winter",0,0,0,0,2,20,0,0,0,0,0,0,0,0,0,0,0
"2011.month.spring",14136,4318,3054,1851,603,298,0,0,0,0,0,0,0,0,0,0,0
"2011.month.summer",8574,10135,8528,7548,4181,10104,7893,22871,0,0,0,0,0,0,0,0,0
"2011.month.fall",5241,19934,2807,5550,11780,14369,24235,25981,0,0,0,0,0,0,0,0,0
"2011.month.winter",0,0,0,0,16,23,0,0,0,0,0,0,0,0,0,0,0
"2012.month.spring",25449,10776,3318,3135,1266,1220,0,0,0,0,0,0,0,0,0,0,0
"2012.month.summer",16277,27063,7051,17499,13025,7285,10064,27039,0,0,0,0,0,0,0,0,0
"2012.month.fall",2544,19285,4293,10748,20969,18664,17743,27648,0,0,0,0,0,0,0,0,0
"2012.month.winter",0,418,151,0,141,356,0,0,0,0,0,0,0,0,0,0,0
"2013.month.spring",17960,14229,2586,3212,801,1092,0,951,0,0,0,0,0,0,0,0,0
"2013.month.summer",9823,33997,10569,17748,14826,9275,10598,24984,0,0,0,0,0,0,0,0,0
"2013.month.fall",2886,20929,3963,8840,34186,18740,20033,29583,0,0,0,0,0,0,0,0,0
"2013.month.winter",0,379,47,0,0,87,0,0,0,0,0,0,0,0,0,0,0
"2014.month.spring",19489,6839,2420,4151,2174,1634,78,1643,0,0,0,0,0,0,0,0,0
"2014.month.summer",5652,13942,11973,12109,17588,27488,18168,38861,0,0,0,0,0,0,0,0,0
"2014.month.fall",2367,33239,3029,4374,27078,33202,38278,34846,0,0,0,0,0,0,0,0,0
"2014.month.winter",0,675,48,0,12,48,0,0,0,0,0,0,0,0,0,0,0
"2015.month.spring",11026,5088,2372,2641,666,1173,269,1441,0,0,0,0,0,0,0,0,0
"2015.month.summer",3810,15027,6617,3737,8729,13562,14289,37753,0,0,0,0,0,0,0,0,0
"2015.month.fall",349,25750,2795,2561,14319,18901,27461,24531,0,0,0,0,0,0,0,0,0
